Tarih,Hisse,open,high,low,close,volume,YuksekKapanis_Fark,AcilisKapanis_Fark,AcilisKapanisFark_Ort,AcilisKapanisFark_OrtalamayaGoreDegisim,AcilisKapanisFarkOrt_MaxSon10,HacimOrtalama,%Hacim_HacimOrtalama,Fark_Orani,Kosul,rsi,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Tarih1,%Deg,isPivot,pointpos,destek,direnc,Tsinyal_Banker_Dip,Tsinyal_Banker_DipKarar
18-08-2025 09:00,TATGD,13.8,15.07,13.74,15.05,11847990.0,0.02,1.25,0.19,561.38,1.25,3467071.0,241.73,0.02,True,84.7,0.62,0.12,0.49,2025-08-18,9.85,0,,10.41,ATH,False,False
15-08-2025 09:00,BAHKM,59.2,65.45,58.65,65.45,3230440.0,0.0,6.25,1.19,425.21,6.25,1521866.5,112.27,0.0,True,78.01,3.4,0.4,3.0,2025-08-15,10.0,0,,39.68,ATH,False,False
15-08-2025 09:00,FORTE,81.75,89.65,79.1,88.65,2251301.0,1.0,6.9,0.89,675.28,6.9,1480418.7,52.07,0.14,True,70.12,3.0,0.61,2.39,2025-08-15,3.5,0,,77.0,ATH,False,False
15-08-2025 09:00,GLBMD,14.0,15.7,13.5,15.59,2256531.0,0.11,1.59,0.33,381.82,1.59,1152637.2,95.77,0.07,True,83.71,0.73,0.22,0.5,2025-08-15,8.26,0,,11.76,ATH,False,False
15-08-2025 09:00,GZNMI,270.0,282.0,268.5,282.0,1064634.0,0.0,12.0,2.68,347.76,12.0,370316.4,187.49,0.0,True,70.5,8.87,1.6,7.27,2025-08-15,9.94,0,,219.8,ATH,False,False
15-08-2025 09:00,ALVES,32.5,34.22,31.6,34.22,18519329.0,0.0,1.72,0.35,385.88,1.72,9792763.0,89.11,0.0,True,67.61,1.17,0.3,0.87,2025-08-15,9.96,0,,26.26,37.46,False,False
15-08-2025 09:00,DOKTA,23.62,25.98,23.52,25.98,2569711.0,0.0,2.36,0.08,3005.26,2.36,709804.2,262.03,0.0,True,69.12,0.74,-0.05,0.79,2025-08-15,9.99,0,,20.9,26.18,False,False
15-08-2025 09:00,MAGEN,43.36,47.68,43.36,47.56,13655133.0,0.12,4.2,0.53,695.45,4.2,4455882.2,206.45,0.03,True,74.05,2.2,0.07,2.13,2025-08-15,9.69,0,,29.84,ATH,False,False
15-08-2025 09:00,BIGCH,44.4,46.92,44.12,46.5,5005777.0,0.42,2.1,0.21,909.62,2.1,2719346.9,84.08,0.2,True,58.44,0.72,-0.26,0.97,2025-08-15,4.54,0,,38.8,50.0,False,False
15-08-2025 09:00,GRNYO,9.55,10.45,9.21,10.45,2426759.0,0.0,0.9,0.16,459.01,0.9,940583.8,158.01,0.0,True,83.57,0.26,0.11,0.15,2025-08-15,10.0,0,,8.58,ATH,False,False
15-08-2025 09:00,RODRG,18.2,20.1,17.93,20.1,1404468.0,0.0,1.9,0.1,1858.76,1.9,477246.9,194.29,0.0,True,69.23,0.56,0.01,0.55,2025-08-15,9.96,0,,17.17,ATH,False,False
15-08-2025 09:00,IZENR,8.2,9.0,7.93,9.0,95312302.0,0.0,0.8,0.08,863.86,0.8,58532985.5,62.84,0.0,True,72.06,0.44,0.03,0.4,2025-08-15,9.89,0,,5.84,ATH,False,False
15-08-2025 09:00,HEKTS,4.64,5.04,4.64,4.97,638396160.0,0.07,0.33,0.09,275.0,0.33,282837205.2,125.71,0.21,True,85.11,0.32,0.07,0.25,2025-08-15,7.58,0,,2.83,ATH,False,False
